"anio_regis","week_regis","ent_regis","deaths_count","channel_endemic_estimation","farrington_estimation_all","farrington_partial","name","abr","date_ref"
2020,29,26,892,285.2,319.879170276276,319.879170276276,"SONORA","SR",2020-07-15
2020,29,27,836,301.6,335.08083117023,335.08083117023,"TABASCO","TC",2020-07-15
2020,29,28,1157,298,397.505528182344,397.505528182344,"TAMAULIPAS","TS",2020-07-15
2020,29,29,493,123,154.615275438141,154.615275438141,"TLAXCALA","TL",2020-07-15
2020,29,30,2074,976.2,1093.35502901176,1093.35502901176,"VERACRUZ","VZ",2020-07-15
2020,29,31,628,308.2,305.303709383414,305.303709383414,"YUCATÁN","YN",2020-07-15
2020,29,32,220,174,192.641694234986,192.641694234986,"ZACATECAS","ZS",2020-07-15
2020,30,1,169,114.6,140.134773965926,140.134773965926,"AGUASCALIENTES","AS",2020-07-22
2020,30,2,622,438.4,533.360662958263,533.360662958263,"BAJA CALIFORNIA","BC",2020-07-22
2020,30,3,143,70.4,78.6263760368901,78.6263760368901,"BAJA CALIFORNIA SUR","BS",2020-07-22
2020,30,4,356,95.6,102.806953940214,102.806953940214,"CAMPECHE","CC",2020-07-22
2020,30,5,658,277.2,340.933100391736,340.933100391736,"COAHUILA","CL",2020-07-22
2020,30,6,158,111.6,113.563824925299,113.563824925299,"COLIMA","CM",2020-07-22
2020,30,7,934,566.8,555.988250155337,555.988250155337,"CHIAPAS","CS",2020-07-22
2020,30,8,626,468,478.557647110635,478.557647110635,"CHIHUAHUA","CH",2020-07-22
2020,30,9,2204,1298.6,1346.68712953497,1346.68712953497,"CIUDAD DE MÉXICO","DF",2020-07-22
2020,30,10,242,142.6,180.113568469684,180.113568469684,"DURANGO","DG",2020-07-22
2020,30,11,1331,674.8,762.477644024405,762.477644024405,"GUANAJUATO","GT",2020-07-22
2020,30,12,540,423.6,437.872144646511,437.872144646511,"GUERRERO","GR",2020-07-22
2020,30,13,506,286,326.824426333786,326.824426333786,"HIDALGO","HG",2020-07-22
2020,30,14,1463,881.4,1002.44120152049,1002.44120152049,"JALISCO","JC",2020-07-22
2020,30,15,2515,1372.8,1541.33891948336,1541.33891948336,"MÉXICO","MC",2020-07-22
2020,30,16,850,452,622.813322163718,622.813322163718,"MICHOACÁN","MN",2020-07-22
2020,30,17,367,234.4,281.10582405038,281.10582405038,"MORELOS","MS",2020-07-22
2020,30,18,188,128.2,142.278526110314,142.278526110314,"NAYARIT","NT",2020-07-22
2020,30,19,1296,502.6,592.100201173736,592.100201173736,"NUEVO LEÓN","NL",2020-07-22
2020,30,20,810,399.4,507.760315602377,507.760315602377,"OAXACA","OC",2020-07-22
2020,30,21,1756,705.6,794.322716333723,794.322716333723,"PUEBLA","PL",2020-07-22
2020,30,22,264,206.4,231.056555438815,231.056555438815,"QUERÉTARO","QT",2020-07-22
2020,30,23,360,151,193.726711819769,193.726711819769,"QUINTANA ROO","QR",2020-07-22
2020,30,24,619,311.8,347.994946531191,347.994946531191,"SAN LUIS POTOSÍ","SP",2020-07-22
2020,30,25,623,262.6,313.401305542535,313.401305542535,"SINALOA","SL",2020-07-22
2020,30,26,727,313.4,313.773996526586,313.773996526586,"SONORA","SR",2020-07-22
2020,30,27,758,285.2,326.916755442231,326.916755442231,"TABASCO","TC",2020-07-22
2020,30,28,1097,299.2,408.659943577335,408.659943577335,"TAMAULIPAS","TS",2020-07-22
2020,30,29,435,128.6,151.805368802508,151.805368802508,"TLAXCALA","TL",2020-07-22
2020,30,30,1967,959,1093.2976680178,1093.2976680178,"VERACRUZ","VZ",2020-07-22
2020,30,31,701,322.8,303.662101812241,303.662101812241,"YUCATÁN","YN",2020-07-22
2020,30,32,292,154.6,195.21472714612,195.21472714612,"ZACATECAS","ZS",2020-07-22
2020,31,1,169,105.4,158.677975344576,158.677975344576,"AGUASCALIENTES","AS",2020-07-29
2020,31,2,683,431.2,530.591541277272,530.591541277272,"BAJA CALIFORNIA","BC",2020-07-29
2020,31,3,146,70.8,77.9502201886686,77.9502201886686,"BAJA CALIFORNIA SUR","BS",2020-07-29
2020,31,4,292,94.8,102.858025987539,102.858025987539,"CAMPECHE","CC",2020-07-29
2020,31,5,677,287.4,345.924789860492,345.924789860492,"COAHUILA","CL",2020-07-29
2020,31,6,192,103.6,121.465269168036,121.465269168036,"COLIMA","CM",2020-07-29
2020,31,7,802,543.2,553.379856680146,553.379856680146,"CHIAPAS","CS",2020-07-29
2020,31,8,619,434.8,476.074053395435,476.074053395435,"CHIHUAHUA","CH",2020-07-29
2020,31,9,2250,1312.4,1342.39665964993,1342.39665964993,"CIUDAD DE MÉXICO","DF",2020-07-29
2020,31,10,232,154.8,186.854330792232,186.854330792232,"DURANGO","DG",2020-07-29
2020,31,11,1265,680.2,760.95218367895,760.95218367895,"GUANAJUATO","GT",2020-07-29
2020,31,12,601,450.2,441.906951969759,441.906951969759,"GUERRERO","GR",2020-07-29
2020,31,13,462,283.4,332.078259301263,332.078259301263,"HIDALGO","HG",2020-07-29
2020,31,14,1381,922,941.969609529144,941.969609529144,"JALISCO","JC",2020-07-29
2020,31,15,2324,1389,1532.91840261967,1532.91840261967,"MÉXICO","MC",2020-07-29
2020,31,16,838,536.8,622.179746370513,622.179746370513,"MICHOACÁN","MN",2020-07-29
2020,31,17,386,243,280.642144463187,280.642144463187,"MORELOS","MS",2020-07-29
2020,31,18,195,133.4,145.023273903645,145.023273903645,"NAYARIT","NT",2020-07-29
2020,31,19,1257,446,610.099008154383,610.099008154383,"NUEVO LEÓN","NL",2020-07-29
2020,31,20,734,527.4,483.368132735327,483.368132735327,"OAXACA","OC",2020-07-29
2020,31,21,1664,690.8,799.847840938594,799.847840938594,"PUEBLA","PL",2020-07-29
2020,31,22,281,200.8,215.190105453619,215.190105453619,"QUERÉTARO","QT",2020-07-29
2020,31,23,386,147.2,195.773038635224,195.773038635224,"QUINTANA ROO","QR",2020-07-29
2020,31,24,677,295.8,353.454311724728,353.454311724728,"SAN LUIS POTOSÍ","SP",2020-07-29
2020,31,25,631,280.8,316.394347660485,316.394347660485,"SINALOA","SL",2020-07-29
2020,31,26,581,302,317.832877209911,317.832877209911,"SONORA","SR",2020-07-29
2020,31,27,608,279.8,322.202391012783,322.202391012783,"TABASCO","TC",2020-07-29
2020,31,28,1022,383.6,410.95717358655,410.95717358655,"TAMAULIPAS","TS",2020-07-29
2020,31,29,393,120.2,149.775851441024,149.775851441024,"TLAXCALA","TL",2020-07-29
2020,31,30,1963,1029.8,1079.1173271551,1079.1173271551,"VERACRUZ","VZ",2020-07-29
2020,31,31,640,284.6,296.405525917028,296.405525917028,"YUCATÁN","YN",2020-07-29
2020,31,32,317,193.6,191.559112410138,191.559112410138,"ZACATECAS","ZS",2020-07-29
2020,32,1,170,147.6,135.607208930103,135.607208930103,"AGUASCALIENTES","AS",2020-08-05
2020,32,2,586,452,507.627739383915,507.627739383915,"BAJA CALIFORNIA","BC",2020-08-05
2020,32,3,156,71.6,79.1889241651933,79.1889241651933,"BAJA CALIFORNIA SUR","BS",2020-08-05
2020,32,4,211,98.4,103.858078851145,103.858078851145,"CAMPECHE","CC",2020-08-05
2020,32,5,664,296,341.315879446705,341.315879446705,"COAHUILA","CL",2020-08-05
2020,32,6,170,104,128.64815101047,128.64815101047,"COLIMA","CM",2020-08-05
2020,32,7,677,528.2,543.049100354342,543.049100354342,"CHIAPAS","CS",2020-08-05
2020,32,8,638,454.2,476.637395256945,476.637395256945,"CHIHUAHUA","CH",2020-08-05
2020,32,9,2303,1306.8,1339.03981243641,1339.03981243641,"CIUDAD DE MÉXICO","DF",2020-08-05
2020,32,10,265,195.4,192.639203858484,192.639203858484,"DURANGO","DG",2020-08-05
2020,32,11,1150,657.4,762.533669372998,762.533669372998,"GUANAJUATO","GT",2020-08-05
2020,32,12,474,458.8,412.057837875331,412.057837875331,"GUERRERO","GR",2020-08-05
2020,32,13,514,281.6,332.215513449685,332.215513449685,"HIDALGO","HG",2020-08-05
2020,32,14,1480,869,1014.18263753664,1014.18263753664,"JALISCO","JC",2020-08-05
2020,32,15,2278,1343.8,1521.91363412176,1521.91363412176,"MÉXICO","MC",2020-08-05
2020,32,16,857,542.4,544.570311540664,544.570311540664,"MICHOACÁN","MN",2020-08-05
2020,32,17,343,240,287.77242882426,287.77242882426,"MORELOS","MS",2020-08-05
2020,32,18,194,125.8,144.524109259172,144.524109259172,"NAYARIT","NT",2020-08-05
2020,32,19,1238,513.4,639.641016775963,639.641016775963,"NUEVO LEÓN","NL",2020-08-05
2020,32,20,716,461.4,476.417226036752,476.417226036752,"OAXACA","OC",2020-08-05
2020,32,21,1496,662.2,785.303530511587,785.303530511587,"PUEBLA","PL",2020-08-05
2020,32,22,302,184.2,217.75737077913,217.75737077913,"QUERÉTARO","QT",2020-08-05
2020,32,23,346,159,192.617668491714,192.617668491714,"QUINTANA ROO","QR",2020-08-05
2020,32,24,629,309.6,352.021600306357,352.021600306357,"SAN LUIS POTOSÍ","SP",2020-08-05
2020,32,25,581,269.4,311.169641128426,311.169641128426,"SINALOA","SL",2020-08-05
2020,32,26,520,295.4,315.768864779725,315.768864779725,"SONORA","SR",2020-08-05
2020,32,27,528,269.2,323.386146370735,323.386146370735,"TABASCO","TC",2020-08-05
2020,32,28,856,389.6,410.7801361528,410.7801361528,"TAMAULIPAS","TS",2020-08-05
2020,32,29,312,131.8,134.075439775526,134.075439775526,"TLAXCALA","TL",2020-08-05
2020,32,30,1775,977.4,1067.71004426401,1067.71004426401,"VERACRUZ","VZ",2020-08-05
2020,32,31,630,261,293.843359527959,293.843359527959,"YUCATÁN","YN",2020-08-05
2020,32,32,331,175,189.543337715993,189.543337715993,"ZACATECAS","ZS",2020-08-05
2020,33,1,206,103,134.074272602559,134.074272602559,"AGUASCALIENTES","AS",2020-08-12
2020,33,2,619,389.2,511.708194544349,511.708194544349,"BAJA CALIFORNIA","BC",2020-08-12
2020,33,3,154,67.6,80.6428342159014,80.6428342159014,"BAJA CALIFORNIA SUR","BS",2020-08-12
2020,33,4,191,91.8,102.275159143356,102.275159143356,"CAMPECHE","CC",2020-08-12
2020,33,5,675,299,335.565195661223,335.565195661223,"COAHUILA","CL",2020-08-12
2020,33,6,161,108.8,115.401931178564,115.401931178564,"COLIMA","CM",2020-08-12
2020,33,7,674,521.2,538.661688766641,538.661688766641,"CHIAPAS","CS",2020-08-12
2020,33,8,642,410.6,476.377494055543,476.377494055543,"CHIHUAHUA","CH",2020-08-12
2020,33,9,2351,1311,1350.4214155371,1350.4214155371,"CIUDAD DE MÉXICO","DF",2020-08-12
2020,33,10,224,165,196.1788808576,196.1788808576,"DURANGO","DG",2020-08-12
2020,33,11,1117,635.6,716.047674178173,716.047674178173,"GUANAJUATO","GT",2020-08-12
2020,33,12,473,457.8,439.264364688665,439.264364688665,"GUERRERO","GR",2020-08-12
2020,33,13,483,283.2,333.113734346365,333.113734346365,"HIDALGO","HG",2020-08-12
2020,33,14,1361,911.4,942.907213792363,942.907213792363,"JALISCO","JC",2020-08-12
2020,33,15,2100,1420,1516.68996196653,1516.68996196653,"MÉXICO","MC",2020-08-12
2020,33,16,834,547.4,549.377064431392,549.377064431392,"MICHOACÁN","MN",2020-08-12
2020,33,17,376,262.4,260.23004630423,260.23004630423,"MORELOS","MS",2020-08-12
2020,33,18,184,128.4,142.751671571822,142.751671571822,"NAYARIT","NT",2020-08-12
2020,33,19,1178,541.2,626.27862251249,626.27862251249,"NUEVO LEÓN","NL",2020-08-12
2020,33,20,704,457.4,484.421669126395,484.421669126395,"OAXACA","OC",2020-08-12
2020,33,21,1424,659.8,791.61589670691,791.61589670691,"PUEBLA","PL",2020-08-12
2020,33,22,309,204.6,235.529852814341,235.529852814341,"QUERÉTARO","QT",2020-08-12
2020,33,23,297,147.2,191.749591561493,191.749591561493,"QUINTANA ROO","QR",2020-08-12
2020,33,24,625,296,352.984056553384,352.984056553384,"SAN LUIS POTOSÍ","SP",2020-08-12
2020,33,25,512,267.4,320.702377236332,320.702377236332,"SINALOA","SL",2020-08-12
2020,33,26,569,278.2,356.016099391554,356.016099391554,"SONORA","SR",2020-08-12
2020,33,27,444,262.4,319.009027699297,319.009027699297,"TABASCO","TC",2020-08-12
2020,33,28,886,401.6,454.879741080532,454.879741080532,"TAMAULIPAS","TS",2020-08-12
2020,33,29,261,121,134.383417635281,134.383417635281,"TLAXCALA","TL",2020-08-12
2020,33,30,1681,977.6,1074.25590188105,1074.25590188105,"VERACRUZ","VZ",2020-08-12
2020,33,31,480,259.8,290.93979752045,290.93979752045,"YUCATÁN","YN",2020-08-12
2020,33,32,295,188.4,187.539918348838,187.539918348838,"ZACATECAS","ZS",2020-08-12
2020,34,1,190,135.6,133.034714350516,133.034714350516,"AGUASCALIENTES","AS",2020-08-19
2020,34,2,616,375.6,496.265818511413,496.265818511413,"BAJA CALIFORNIA","BC",2020-08-19
2020,34,3,147,69,81.448001763938,81.448001763938,"BAJA CALIFORNIA SUR","BS",2020-08-19
2020,34,4,151,85.6,99.6620110682171,99.6620110682171,"CAMPECHE","CC",2020-08-19
2020,34,5,550,323,317.830126743012,317.830126743012,"COAHUILA","CL",2020-08-19
2020,34,6,173,95.2,114.255150314153,114.255150314153,"COLIMA","CM",2020-08-19
2020,34,7,630,510.8,541.437407829357,541.437407829357,"CHIAPAS","CS",2020-08-19
2020,34,8,650,447.4,434.94892572853,434.94892572853,"CHIHUAHUA","CH",2020-08-19
2020,34,9,2370,1276.6,1363.08073073352,1363.08073073352,"CIUDAD DE MÉXICO","DF",2020-08-19
2020,34,10,226,174,195.331856908036,195.331856908036,"DURANGO","DG",2020-08-19
2020,34,11,1093,652.6,712.334121438641,712.334121438641,"GUANAJUATO","GT",2020-08-19
2020,34,12,487,410.2,456.269810206518,456.269810206518,"GUERRERO","GR",2020-08-19
2020,34,13,493,292,329.384007385546,329.384007385546,"HIDALGO","HG",2020-08-19
2020,34,14,1452,902.4,948.435987681128,948.435987681128,"JALISCO","JC",2020-08-19
2020,34,15,1983,1359.2,1517.05317373869,1517.05317373869,"MÉXICO","MC",2020-08-19
2020,34,16,884,513.2,546.428469631363,546.428469631363,"MICHOACÁN","MN",2020-08-19
2020,34,17,351,250.2,284.798402140084,284.798402140084,"MORELOS","MS",2020-08-19
2020,34,18,178,136.4,144.546965695781,144.546965695781,"NAYARIT","NT",2020-08-19
2020,34,19,1127,538.2,607.444280459255,607.444280459255,"NUEVO LEÓN","NL",2020-08-19
2020,34,20,618,433.6,486.882509604006,486.882509604006,"OAXACA","OC",2020-08-19
2020,34,21,1286,678.2,773.487510394237,773.487510394237,"PUEBLA","PL",2020-08-19
2020,34,22,314,204,234.655444049075,234.655444049075,"QUERÉTARO","QT",2020-08-19
2020,34,23,320,136,184.123307060469,184.123307060469,"QUINTANA ROO","QR",2020-08-19
2020,34,24,612,309.2,349.105697174523,349.105697174523,"SAN LUIS POTOSÍ","SP",2020-08-19
2020,34,25,525,273.4,314.137109256314,314.137109256314,"SINALOA","SL",2020-08-19
2020,34,26,461,318.4,318.61188312898,318.61188312898,"SONORA","SR",2020-08-19
2020,34,27,396,247,284.040107644509,284.040107644509,"TABASCO","TC",2020-08-19
2020,34,28,705,359.4,395.64004364096,395.64004364096,"TAMAULIPAS","TS",2020-08-19
2020,34,29,275,112.4,135.746100193076,135.746100193076,"TLAXCALA","TL",2020-08-19
2020,34,30,1592,985.4,1019.55339190273,1019.55339190273,"VERACRUZ","VZ",2020-08-19
2020,34,31,453,261.4,283.701614712283,283.701614712283,"YUCATÁN","YN",2020-08-19
2020,34,32,263,164.4,193.862650090323,193.862650090323,"ZACATECAS","ZS",2020-08-19
2020,35,1,206,105,134.767088758882,134.767088758882,"AGUASCALIENTES","AS",2020-08-26
2020,35,2,616,398.8,494.662348695382,494.662348695382,"BAJA CALIFORNIA","BC",2020-08-26
2020,35,3,127,90.8,81.7050737352322,81.7050737352322,"BAJA CALIFORNIA SUR","BS",2020-08-26
2020,35,4,151,99.8,100.014014101188,100.014014101188,"CAMPECHE","CC",2020-08-26
2020,35,5,597,273.4,322.50008317103,322.50008317103,"COAHUILA","CL",2020-08-26
2020,35,6,150,107.2,113.684040507083,113.684040507083,"COLIMA","CM",2020-08-26
2020,35,7,587,503.4,540.876552034019,540.876552034019,"CHIAPAS","CS",2020-08-26
2020,35,8,570,422.2,439.425040158576,439.425040158576,"CHIHUAHUA","CH",2020-08-26
2020,35,9,2340,1316.4,1374.22804933616,1374.22804933616,"CIUDAD DE MÉXICO","DF",2020-08-26
2020,35,10,249,178.6,197.512818116898,197.512818116898,"DURANGO","DG",2020-08-26
2020,35,11,1047,644.8,716.354383160613,716.354383160613,"GUANAJUATO","GT",2020-08-26
2020,35,12,452,387.2,448.053445678852,448.053445678852,"GUERRERO","GR",2020-08-26
2020,35,13,476,265.4,383.331705650057,383.331705650057,"HIDALGO","HG",2020-08-26
2020,35,14,1443,826.6,1029.04002595818,1029.04002595818,"JALISCO","JC",2020-08-26
2020,35,15,1908,1394.8,1576.06067853054,1576.06067853054,"MÉXICO","MC",2020-08-26
2020,35,16,830,476.6,553.298515382675,553.298515382675,"MICHOACÁN","MN",2020-08-26
2020,35,17,343,267.8,292.179666839403,292.179666839403,"MORELOS","MS",2020-08-26
2020,35,18,193,137.4,144.352960591552,144.352960591552,"NAYARIT","NT",2020-08-26
2020,35,19,1112,540,657.221007643932,657.221007643932,"NUEVO LEÓN","NL",2020-08-26
2020,35,20,657,411.4,476.02511700904,476.02511700904,"OAXACA","OC",2020-08-26
2020,35,21,1193,665.6,778.740677688057,778.740677688057,"PUEBLA","PL",2020-08-26
2020,35,22,341,199.2,237.990336917382,237.990336917382,"QUERÉTARO","QT",2020-08-26
2020,35,23,237,146.2,184.188747632936,184.188747632936,"QUINTANA ROO","QR",2020-08-26
2020,35,24,512,313,358.602486484687,358.602486484687,"SAN LUIS POTOSÍ","SP",2020-08-26
2020,35,25,459,260.6,290.931448159998,290.931448159998,"SINALOA","SL",2020-08-26
2020,35,26,459,279.6,325.017042502203,325.017042502203,"SONORA","SR",2020-08-26
2020,35,27,427,277,282.946726745403,282.946726745403,"TABASCO","TC",2020-08-26
2020,35,28,738,367.8,447.459055380561,447.459055380561,"TAMAULIPAS","TS",2020-08-26
2020,35,29,238,121,138.728466963536,138.728466963536,"TLAXCALA","TL",2020-08-26
2020,35,30,1494,1028.8,1023.39666346886,1023.39666346886,"VERACRUZ","VZ",2020-08-26
2020,35,31,410,275.2,280.26005250785,280.26005250785,"YUCATÁN","YN",2020-08-26
2020,35,32,323,166.6,191.615927484834,191.615927484834,"ZACATECAS","ZS",2020-08-26
2020,36,1,237,109.2,129.432901774596,129.432901774596,"AGUASCALIENTES","AS",2020-09-02
2020,36,2,606,431.2,484.661863364645,484.661863364645,"BAJA CALIFORNIA","BC",2020-09-02
2020,36,3,121,70.4,82.4808248225218,82.4808248225218,"BAJA CALIFORNIA SUR","BS",2020-09-02
2020,36,4,121,96.4,92.0324754682565,92.0324754682565,"CAMPECHE","CC",2020-09-02
2020,36,5,525,290.6,323.799398177871,323.799398177871,"COAHUILA","CL",2020-09-02
2020,36,6,163,98,113.042147627217,113.042147627217,"COLIMA","CM",2020-09-02
2020,36,7,516,487.8,542.156561925655,542.156561925655,"CHIAPAS","CS",2020-09-02
2020,36,8,537,409.2,467.370254523915,467.370254523915,"CHIHUAHUA","CH",2020-09-02
2020,36,9,2353,1312.2,1377.16156034813,1377.16156034813,"CIUDAD DE MÉXICO","DF",2020-09-02
2020,36,10,225,168.4,192.581901658267,192.581901658267,"DURANGO","DG",2020-09-02
2020,36,11,914,680.6,791.022972627598,791.022972627598,"GUANAJUATO","GT",2020-09-02
2020,36,12,444,394.2,443.453564483681,443.453564483681,"GUERRERO","GR",2020-09-02
2020,36,13,459,291.4,389.381536328343,389.381536328343,"HIDALGO","HG",2020-09-02
2020,36,14,1340,891.4,1087.57328768531,1087.57328768531,"JALISCO","JC",2020-09-02
2020,36,15,1899,1409.4,1612.17580319758,1612.17580319758,"MÉXICO","MC",2020-09-02
2020,36,16,795,483.8,546.634399478716,546.634399478716,"MICHOACÁN","MN",2020-09-02
2020,36,17,351,240.8,266.742164943953,266.742164943953,"MORELOS","MS",2020-09-02
2020,36,18,199,120.2,148.117824611415,148.117824611415,"NAYARIT","NT",2020-09-02
2020,36,19,1023,469.2,626.537172259319,626.537172259319,"NUEVO LEÓN","NL",2020-09-02
2020,36,20,652,448.8,482.302386432809,482.302386432809,"OAXACA","OC",2020-09-02
2020,36,21,1123,684.6,780.922175558349,780.922175558349,"PUEBLA","PL",2020-09-02
2020,36,22,309,199.6,243.793497419368,243.793497419368,"QUERÉTARO","QT",2020-09-02
2020,36,23,214,144.2,181.531431259576,181.531431259576,"QUINTANA ROO","QR",2020-09-02
2020,36,24,513,282.8,341.445761666976,341.445761666976,"SAN LUIS POTOSÍ","SP",2020-09-02
2020,36,25,449,270.6,292.228694406484,292.228694406484,"SINALOA","SL",2020-09-02
2020,36,26,421,315.6,320.002132576728,320.002132576728,"SONORA","SR",2020-09-02
2020,36,27,353,274.4,283.258788079917,283.258788079917,"TABASCO","TC",2020-09-02
2020,36,28,668,375.8,432.486316922574,432.486316922574,"TAMAULIPAS","TS",2020-09-02
2020,36,29,209,130.2,138.970628398162,138.970628398162,"TLAXCALA","TL",2020-09-02
2020,36,30,1478,983.2,1029.85303192162,1029.85303192162,"VERACRUZ","VZ",2020-09-02
2020,36,31,386,313.4,285.075779003943,285.075779003943,"YUCATÁN","YN",2020-09-02
2020,36,32,296,167.4,198.475169393132,198.475169393132,"ZACATECAS","ZS",2020-09-02
2020,37,1,216,112,129.019900601996,129.019900601996,"AGUASCALIENTES","AS",2020-09-09
2020,37,2,535,372.4,500.892053766058,500.892053766058,"BAJA CALIFORNIA","BC",2020-09-09
2020,37,3,111,78,83.258523500967,83.258523500967,"BAJA CALIFORNIA SUR","BS",2020-09-09
2020,37,4,104,86.8,90.6218664906786,90.6218664906786,"CAMPECHE","CC",2020-09-09
2020,37,5,519,275,321.958309244074,321.958309244074,"COAHUILA","CL",2020-09-09
2020,37,6,190,106.4,111.808896343751,111.808896343751,"COLIMA","CM",2020-09-09
2020,37,7,488,497.8,534.756863826789,534.756863826789,"CHIAPAS","CS",2020-09-09
2020,37,8,591,448.4,471.877765847072,471.877765847072,"CHIHUAHUA","CH",2020-09-09
2020,37,9,2184,1333.2,1379.44381299925,1379.44381299925,"CIUDAD DE MÉXICO","DF",2020-09-09
2020,37,10,238,160.6,194.155819083638,194.155819083638,"DURANGO","DG",2020-09-09
2020,37,11,1002,655.4,809.784261704322,809.784261704322,"GUANAJUATO","GT",2020-09-09
2020,37,12,481,372.8,460.249931802859,460.249931802859,"GUERRERO","GR",2020-09-09
2020,37,13,444,270.4,389.517108610105,389.517108610105,"HIDALGO","HG",2020-09-09
2020,37,14,1330,892.4,1107.8711253577,1107.8711253577,"JALISCO","JC",2020-09-09
2020,37,15,2033,1384.4,1606.53563009827,1606.53563009827,"MÉXICO","MC",2020-09-09
2020,37,16,795,452.2,538.670174786279,538.670174786279,"MICHOACÁN","MN",2020-09-09
2020,37,17,344,242.2,268.66787209248,268.66787209248,"MORELOS","MS",2020-09-09
