"ent_regis","anio_regis","week_regis","deaths_count","channel_endemic_estimation","farrington_estimation_all","farrington_partial","date_ref"
"Massachusetts",2021,15,1139,1213.2,2570.78335014266,1235.72062217769,2021-04-09
"Massachusetts",2021,16,1102,1190.8,2763.22997049476,1240.19581522823,2021-04-16
"Massachusetts",2021,17,1114,1148,2784.13644341104,1214.61332185553,2021-04-23
"Massachusetts",2021,18,1137,1173.2,2523.1071931067,1189.27414647824,2021-04-30
"Massachusetts",2021,19,1105,1119.8,2181.16127215279,1167.0313729165,2021-05-07
"Massachusetts",2021,20,1162,1109.6,1818.54349299692,1155.97821967392,2021-05-14
"Massachusetts",2021,21,1068,1112.2,1602.86010884468,1147.46205410543,2021-05-21
"Massachusetts",2021,22,1078,1120,1399.65773763524,1139.20180171373,2021-05-28
"Massachusetts",2021,23,1082,1104.6,1204.64713853755,1134.36033723046,2021-06-04
"Massachusetts",2021,24,1018,1089.8,1162.95463420558,1138.1101219619,2021-06-11
"Massachusetts",2021,25,1062,1078.4,1142.6674367692,1175.62665532457,2021-06-18
"Massachusetts",2021,26,1056,1094.4,1133.96377931172,1166.79328275969,2021-06-25
"Massachusetts",2021,27,1133,1125.8,1130.92888891103,1162.25543983832,2021-07-02
"Massachusetts",2021,28,1029,1096.6,1127.09552409045,1159.4656030522,2021-07-09
"Massachusetts",2021,29,1114,1043.8,1100.58923590825,1164.45275620026,2021-07-16
"Massachusetts",2021,30,1118,1080.2,1115.55651890957,1124.73632334134,2021-07-23
"Massachusetts",2021,31,1139,1093.2,1112.93887085577,1112.44137555145,2021-07-30
"Massachusetts",2021,32,1101,1083.4,1096.364648107,1111.37258604583,2021-08-06
"Massachusetts",2021,33,1130,1091.4,1085.77239943216,1117.12864579356,2021-08-13
"Massachusetts",2021,34,1131,1055.4,1112.91506887693,1119.8392516843,2021-08-20
"Massachusetts",2021,35,1153,1061.2,1115.13079626891,1115.34478433804,2021-08-27
"Massachusetts",2021,36,1197,1061.6,1134.08022710087,1114.581978259,2021-09-03
"Massachusetts",2021,37,1159,1086.2,1143.77748183083,1157.8252362042,2021-09-10
"Massachusetts",2021,38,1162,1099.2,1166.51394018144,1167.31962402514,2021-09-17
"Massachusetts",2021,39,1209,1100.8,1179.25979912759,1156.48306593341,2021-09-24
"Massachusetts",2021,40,1189,1128.2,1187.48316456758,1214.07781309521,2021-10-01
"Massachusetts",2021,41,1241,1114.6,1179.7653278048,1230.2180320374,2021-10-08
"Massachusetts",2021,42,1236,1169,1190.68795335405,1178.54495944029,2021-10-15
"Massachusetts",2021,43,1248,1150.2,1215.24576771847,1192.12842928312,2021-10-22
"Massachusetts",2021,44,1292,1160.8,1283.30131315987,1200.05826179137,2021-10-29
"Massachusetts",2021,45,1285,1146.8,1332.48048002436,1208.61629861987,2021-11-05
"Massachusetts",2021,46,1260,1203,1349.71850796067,1227.06509577756,2021-11-12
"Massachusetts",2021,47,1272,1199.8,1418.01259853707,1221.09675555823,2021-11-19
"Massachusetts",2021,48,1338,1191,1448.07649904737,1241.31813761412,2021-11-26
"Massachusetts",2021,49,1443,1278.8,1511.73370134442,1266.21008043914,2021-12-03
"Massachusetts",2021,50,1359,1164.2,1589.33583803107,1297.42348255599,2021-12-10
"Massachusetts",2021,51,1396,1268.6,1648.51938398312,1335.95766174397,2021-12-17
"Massachusetts",2021,52,1502,1242.4,1705.1644587623,1356.10898204263,2021-12-24
"Massachusetts",2022,1,1508,1344,1738.19271420451,1470.4778207596,2022-01-01
"Massachusetts",2022,2,1568,1402.8,1756.8381272177,1475.21234944387,2022-01-08
"Massachusetts",2022,3,1650,1331.8,1685.64801611553,1451.43042323235,2022-01-15
"Massachusetts",2022,4,1435,1348.8,1622.89656166277,1440.44673131715,2022-01-22
"Massachusetts",2022,5,1034,1357.2,1515.79753461337,1420.92822424113,2022-01-29
"Michigan",2020,1,2015,2214.4,2138.29064267513,2138.29064267513,2020-01-01
"Michigan",2020,2,2065,2126.8,2151.1392753576,2151.1392753576,2020-01-08
"Michigan",2020,3,1934,2121.8,2175.06181601699,2175.06181601699,2020-01-15
"Michigan",2020,4,2010,2066.2,2166.76352347279,2166.76352347279,2020-01-22
"Michigan",2020,5,2001,1999.2,2129.70377667671,2129.70377667671,2020-01-29
"Michigan",2020,6,1940,2080.2,2112.91538551149,2112.91538551149,2020-02-05
"Michigan",2020,7,2012,2039.8,2099.16559520969,2099.16559520969,2020-02-12
"Michigan",2020,8,2054,2003,2086.46274553631,2086.46274553631,2020-02-19
"Michigan",2020,9,1973,2019,2067.90888670201,2067.90888670201,2020-02-26
"Michigan",2020,10,1988,2016,2066.13061610887,2066.13061610887,2020-03-04
"Michigan",2020,11,1955,1981,2065.66850074598,2065.66850074598,2020-03-11
"Michigan",2020,12,2035,1945.2,2054.54641392212,2054.54641392212,2020-03-18
"Michigan",2020,13,2430,1968,2049.88535556558,2049.88535556558,2020-03-25
"Michigan",2020,14,3113,1997.4,2019.71173008372,2019.71173008372,2020-04-01
"Michigan",2020,15,3378,1952.2,1998.96048372024,1998.96048372024,2020-04-08
"Michigan",2020,16,3153,1886,1976.83693659392,1976.83693659392,2020-04-15
"Michigan",2020,17,2800,1894.6,1962.06024901484,1962.06024901484,2020-04-22
"Michigan",2020,18,2583,1848.6,1940.75072550362,1940.75072550362,2020-04-29
"Michigan",2020,19,2241,1846.2,1906.42655129871,1906.42655129871,2020-05-06
"Michigan",2020,20,2160,1830.8,1894.81860053296,1894.81860053296,2020-05-13
"Michigan",2020,21,2008,1848.4,1875.86436093401,1875.86436093401,2020-05-20
"Michigan",2020,22,1959,1805.4,1917.26009205187,1917.26009205187,2020-05-27
"Michigan",2020,23,1999,1780.8,1921.76304823825,1921.76304823825,2020-06-03
"Michigan",2020,24,1858,1805.4,1931.5983624762,1931.5983624762,2020-06-10
"Michigan",2020,25,1882,1802.6,1853.19743215119,1853.19743215119,2020-06-17
"Michigan",2020,26,1916,1787.6,1858.45747192547,1858.45747192547,2020-06-24
"Michigan",2020,27,1982,1826,1937.18902542675,1937.18902542675,2020-07-01
"Michigan",2020,28,1887,1779.8,1924.18228009243,1924.18228009243,2020-07-08
"Michigan",2020,29,1875,1825.6,1922.13147496541,1922.13147496541,2020-07-15
"Michigan",2020,30,1889,1736.4,1918.43451024918,1918.43451024918,2020-07-22
"Michigan",2020,31,1965,1778.4,1899.5040244975,1899.5040244975,2020-07-29
"Michigan",2020,32,1864,1791.8,1895.25250101155,1895.25250101155,2020-08-05
"Michigan",2020,33,2023,1785,1880.45016627709,1880.45016627709,2020-08-12
"Michigan",2020,34,1925,1726.6,1881.35211305352,1881.35211305352,2020-08-19
"Michigan",2020,35,1935,1764,1881.22198296257,1881.22198296257,2020-08-26
"Michigan",2020,36,1959,1786.2,1888.61416669343,1888.61416669343,2020-09-02
"Michigan",2020,37,1940,1762.4,1909.36528053155,1909.36528053155,2020-09-09
"Michigan",2020,38,1903,1790.8,1860.79161385656,1860.79161385656,2020-09-16
"Michigan",2020,39,2006,1865.4,1879.17578566421,1879.17578566421,2020-09-23
"Michigan",2020,40,2032,1843.2,1898.24652717819,1898.24652717819,2020-09-30
"Michigan",2020,41,2143,1813.2,1920.98113066099,1920.98113066099,2020-10-07
"Michigan",2020,42,2024,1904.2,2000.85560786981,2000.85560786981,2020-10-14
"Michigan",2020,43,2202,1890,2020.57469766054,2020.57469766054,2020-10-21
"Michigan",2020,44,2174,1906.4,2074.8064744979,2074.8064744979,2020-10-28
"Michigan",2020,45,2332,1934,1988.60573738996,1988.60573738996,2020-11-04
"Michigan",2020,46,2423,1940,1999.05232989615,1999.05232989615,2020-11-11
"Michigan",2020,47,2614,1960.2,2013.77855310649,2013.77855310649,2020-11-18
"Michigan",2020,48,2655,1912,2116.39818825614,2116.39818825614,2020-11-25
"Michigan",2020,49,2802,1961.8,2092.06221741345,2092.06221741345,2020-12-02
"Michigan",2020,50,2949,1967.4,2061.56066755704,2061.56066755704,2020-12-09
"Michigan",2020,51,2756,1991.4,2079.30420572883,2079.30420572883,2020-12-16
"Michigan",2020,52,2625,1987.2,2106.27605916133,2106.27605916133,2020-12-23
"Michigan",2020,53,2550,NA,2122.31389239933,2122.31389239933,2020-12-30
"Michigan",2021,1,2357,2214.4,2128.28733716085,2138.29064267513,2021-01-01
"Michigan",2021,2,2396,2126.8,2137.52599001347,2151.1392753576,2021-01-08
"Michigan",2021,3,2345,2121.8,2156.71540182314,2175.06181601699,2021-01-15
"Michigan",2021,4,2190,2066.2,2130.37657764683,2166.76352347279,2021-01-22
"Michigan",2021,5,2293,1999.2,2107.05011286397,2129.70377667671,2021-01-29
"Michigan",2021,6,2081,2080.2,2094.69623440617,2112.91538551149,2021-02-05
"Michigan",2021,7,2101,2039.8,2078.52088287477,2099.16559520969,2021-02-12
"Michigan",2021,8,2062,2003,2076.04197677199,2086.46274553631,2021-02-19
"Michigan",2021,9,2022,2019,2093.8213141215,2067.90888670201,2021-02-26
"Michigan",2021,10,1865,2016,2157.91328367907,2066.13061610887,2021-03-05
"Michigan",2021,11,2015,1981,2294.83750181122,2065.66850074598,2021-03-12
"Michigan",2021,12,2092,1945.2,2403.22724259751,2054.54641392212,2021-03-19
"Michigan",2021,13,2052,1968,2993.69674554616,2049.88535556558,2021-03-26
"Michigan",2021,14,2333,1997.4,3174.47865420717,2019.71173008372,2021-04-02
"Michigan",2021,15,2277,1952.2,3220.97341155936,1998.96048372024,2021-04-09
"Michigan",2021,16,2410,1886,3169.15348328668,1976.83693659392,2021-04-16
"Michigan",2021,17,2326,1894.6,2913.23016192424,1962.06024901484,2021-04-23
"Michigan",2021,18,2253,1848.6,2596.521149812,1940.75072550362,2021-04-30
"Michigan",2021,19,2172,1846.2,2390.50899739914,1906.42655129871,2021-05-07
"Michigan",2021,20,2203,1830.8,2253.18104027343,1894.81860053296,2021-05-14
"Michigan",2021,21,2001,1848.4,2135.44791945704,1875.86436093401,2021-05-21
"Michigan",2021,22,1965,1805.4,2105.57375357829,1917.26009205187,2021-05-28
"Michigan",2021,23,1977,1780.8,2080.79672507015,1921.76304823825,2021-06-04
"Michigan",2021,24,1891,1805.4,2054.92871450388,1931.5983624762,2021-06-11
"Michigan",2021,25,1925,1802.6,2042.83454005453,1853.19743215119,2021-06-18
"Michigan",2021,26,1876,1787.6,2045.46565855588,1858.45747192547,2021-06-25
"Michigan",2021,27,1916,1826,2056.97154741727,1937.18902542675,2021-07-02
"Michigan",2021,28,1866,1779.8,2053.66592899297,1924.18228009243,2021-07-09
"Michigan",2021,29,1894,1825.6,2075.70806819693,1922.13147496541,2021-07-16
"Michigan",2021,30,1859,1736.4,2074.33218877365,1918.43451024918,2021-07-23
"Michigan",2021,31,1934,1778.4,2080.38854151426,1899.5040244975,2021-07-30
"Michigan",2021,32,1959,1791.8,2094.1815031783,1895.25250101155,2021-08-06
"Michigan",2021,33,2045,1785,2094.74846016565,1880.45016627709,2021-08-13
"Michigan",2021,34,1987,1726.6,2078.82856486118,1881.35211305352,2021-08-20
"Michigan",2021,35,2093,1764,2106.56904782253,1881.22198296257,2021-08-27
"Michigan",2021,36,2088,1786.2,2108.80925135692,1888.61416669343,2021-09-03
"Michigan",2021,37,2165,1762.4,2113.39955215945,1909.36528053155,2021-09-10
"Michigan",2021,38,2069,1790.8,2162.69462511282,1860.79161385656,2021-09-17
"Michigan",2021,39,2240,1865.4,2183.63180595561,1879.17578566421,2021-09-24
"Michigan",2021,40,2152,1843.2,2234.40525531863,1898.24652717819,2021-10-01
"Michigan",2021,41,2187,1813.2,2315.96203796918,1920.98113066099,2021-10-08
"Michigan",2021,42,2344,1904.2,2372.07672039856,2000.85560786981,2021-10-15
"Michigan",2021,43,2342,1890,2474.17281767518,2020.57469766054,2021-10-22
"Michigan",2021,44,2415,1906.4,2543.35240620947,2074.8064744979,2021-10-29
"Michigan",2021,45,2581,1934,2691.58278052263,1988.60573738996,2021-11-05
"Michigan",2021,46,2609,1940,2884.22275075976,1999.05232989615,2021-11-12
"Michigan",2021,47,2832,1960.2,3068.72203342823,2013.77855310649,2021-11-19
"Michigan",2021,48,2907,1912,3162.53109777236,2116.39818825614,2021-11-26
"Michigan",2021,49,3089,1961.8,3214.41278573763,2092.06221741345,2021-12-03
"Michigan",2021,50,2879,1967.4,3128.81421409394,2061.56066755704,2021-12-10
"Michigan",2021,51,2804,1991.4,3016.01402635897,2079.30420572883,2021-12-17
"Michigan",2021,52,2672,1987.2,2885.31286111126,2106.27605916133,2021-12-24
"Michigan",2022,1,2724,2214.4,2704.76085783142,2138.29064267513,2022-01-01
"Michigan",2022,2,2694,2126.8,2614.32058585422,2151.1392753576,2022-01-08
"Michigan",2022,3,2585,2121.8,2510.40706345544,2175.06181601699,2022-01-15
"Michigan",2022,4,2156,2066.2,2261.71595678216,2166.76352347279,2022-01-22
"Michigan",2022,5,1443,1999.2,2223.64829862218,2129.70377667671,2022-01-29
"Minnesota",2020,1,1009,992.8,1026.91227665095,1026.91227665095,2020-01-01
"Minnesota",2020,2,950,1005,1040.2996925346,1040.2996925346,2020-01-08
"Minnesota",2020,3,946,987.8,1045.90997724117,1045.90997724117,2020-01-15
"Minnesota",2020,4,955,915,1035.11199751647,1035.11199751647,2020-01-22
"Minnesota",2020,5,942,933.8,1037.91393748685,1037.91393748685,2020-01-29
"Minnesota",2020,6,919,946.6,1018.43590178867,1018.43590178867,2020-02-05
"Minnesota",2020,7,941,944,962.883312594568,962.883312594568,2020-02-12
"Minnesota",2020,8,913,923.6,957.488304627373,957.488304627373,2020-02-19
"Minnesota",2020,9,933,902.4,951.605935271947,951.605935271947,2020-02-26
"Minnesota",2020,10,944,903.8,938.70386711511,938.70386711511,2020-03-04
"Minnesota",2020,11,882,862.6,917.194310193706,917.194310193706,2020-03-11
"Minnesota",2020,12,894,909.2,919.48421061698,919.48421061698,2020-03-18
"Minnesota",2020,13,909,872.2,912.263223127426,912.263223127426,2020-03-25
"Minnesota",2020,14,928,886.2,902.234144520919,902.234144520919,2020-04-01
"Minnesota",2020,15,943,924.8,905.17371776953,905.17371776953,2020-04-08
"Minnesota",2020,16,955,861,940.712827982804,940.712827982804,2020-04-15
"Minnesota",2020,17,1016,831.4,951.486858735959,951.486858735959,2020-04-22
"Minnesota",2020,18,1042,858.6,946.680250382417,946.680250382417,2020-04-29
"Minnesota",2020,19,1057,865.4,941.684592383005,941.684592383005,2020-05-06
"Minnesota",2020,20,1000,882.6,938.39958031247,938.39958031247,2020-05-13
"Minnesota",2020,21,1005,821,938.454099254773,938.454099254773,2020-05-20
"Minnesota",2020,22,1017,857.2,913.731478140386,913.731478140386,2020-05-27
"Minnesota",2020,23,1038,827.8,853.955252118031,853.955252118031,2020-06-03
"Minnesota",2020,24,973,806.2,878.668477450484,878.668477450484,2020-06-10
"Minnesota",2020,25,941,790.6,889.903056324017,889.903056324017,2020-06-17
"Minnesota",2020,26,840,797.6,883.470508196772,883.470508196772,2020-06-24
"Minnesota",2020,27,876,816.8,884.010041944001,884.010041944001,2020-07-01
"Minnesota",2020,28,865,837.8,891.285140193938,891.285140193938,2020-07-08
"Minnesota",2020,29,869,780.4,912.962996405171,912.962996405171,2020-07-15
"Minnesota",2020,30,878,830.2,922.566277881436,922.566277881436,2020-07-22
"Minnesota",2020,31,818,849.2,922.454217434777,922.454217434777,2020-07-29
"Minnesota",2020,32,897,876.6,913.411169324061,913.411169324061,2020-08-05
"Minnesota",2020,33,888,813.4,922.431731049988,922.431731049988,2020-08-12
"Minnesota",2020,34,907,834.6,921.750731027604,921.750731027604,2020-08-19
"Minnesota",2020,35,919,833.2,920.833088901436,920.833088901436,2020-08-26
"Minnesota",2020,36,895,839.2,878.458214135593,878.458214135593,2020-09-02
"Minnesota",2020,37,893,850.8,885.64943803457,885.64943803457,2020-09-09
"Minnesota",2020,38,957,871.2,903.359115262566,903.359115262566,2020-09-16
"Minnesota",2020,39,969,866.6,960.931745906945,960.931745906945,2020-09-23
"Minnesota",2020,40,886,888.4,973.069011330696,973.069011330696,2020-09-30
"Minnesota",2020,41,1013,905.6,964.834883846577,964.834883846577,2020-10-07
"Minnesota",2020,42,953,887.4,963.019653662391,963.019653662391,2020-10-14
"Minnesota",2020,43,1030,897.2,977.84124432028,977.84124432028,2020-10-21
"Minnesota",2020,44,1075,876,976.673061698232,976.673061698232,2020-10-28
"Minnesota",2020,45,1145,924.6,967.323168713278,967.323168713278,2020-11-04
"Minnesota",2020,46,1196,931.2,971.691174468218,971.691174468218,2020-11-11
"Minnesota",2020,47,1326,884.2,974.232793170348,974.232793170348,2020-11-18
"Minnesota",2020,48,1397,868.8,986.537919282253,986.537919282253,2020-11-25
"Minnesota",2020,49,1334,910,989.244276723774,989.244276723774,2020-12-02
"Minnesota",2020,50,1382,890.4,968.329296064973,968.329296064973,2020-12-09
"Minnesota",2020,51,1269,953.8,997.566013008184,997.566013008184,2020-12-16
"Minnesota",2020,52,1203,992.4,1061.90760568849,1061.90760568849,2020-12-23
"Minnesota",2020,53,1187,NA,1007.66016899613,1007.66016899613,2020-12-30
"Minnesota",2021,1,1138,992.8,1048.35645940707,1026.91227665095,2021-01-01
"Minnesota",2021,2,1079,1005,1055.22774485968,1040.2996925346,2021-01-08
"Minnesota",2021,3,948,987.8,1030.52268261894,1045.90997724117,2021-01-15
"Minnesota",2021,4,924,915,1016.12743866548,1035.11199751647,2021-01-22
"Minnesota",2021,5,983,933.8,987.586536392529,1037.91393748685,2021-01-29
"Minnesota",2021,6,914,946.6,977.81121717878,1018.43590178867,2021-02-05
"Minnesota",2021,7,904,944,977.347321893104,962.883312594568,2021-02-12
"Minnesota",2021,8,968,923.6,972.038832237006,957.488304627373,2021-02-19
"Minnesota",2021,9,931,902.4,960.761631597796,951.605935271947,2021-02-26
"Minnesota",2021,10,865,903.8,946.791725760289,938.70386711511,2021-03-05
"Minnesota",2021,11,864,862.6,949.777008458036,917.194310193706,2021-03-12
"Minnesota",2021,12,862,909.2,989.004779488706,919.48421061698,2021-03-19
"Minnesota",2021,13,872,872.2,995.993222264747,912.263223127426,2021-03-26
"Minnesota",2021,14,873,886.2,1022.30258801497,902.234144520919,2021-04-02
"Minnesota",2021,15,893,924.8,1047.32655930779,905.17371776953,2021-04-09
"Minnesota",2021,16,934,861,1091.1069787634,940.712827982804,2021-04-16
"Minnesota",2021,17,966,831.4,1117.58430326953,951.486858735959,2021-04-23
"Minnesota",2021,18,896,858.6,1145.65195713667,946.680250382417,2021-04-30
"Minnesota",2021,19,938,865.4,1188.42136786737,941.684592383005,2021-05-07
"Minnesota",2021,20,890,882.6,1187.21603253152,938.39958031247,2021-05-14
"Minnesota",2021,21,874,821,1174.73161830233,938.454099254773,2021-05-21
"Minnesota",2021,22,849,857.2,1120.72830253984,913.731478140386,2021-05-28
"Minnesota",2021,23,917,827.8,1062.84905229123,853.955252118031,2021-06-04
"Minnesota",2021,24,850,806.2,1029.57522417963,878.668477450484,2021-06-11
"Minnesota",2021,25,889,790.6,981.580048323992,889.903056324017,2021-06-18
"Minnesota",2021,26,888,797.6,958.515125198744,883.470508196772,2021-06-25
"Minnesota",2021,27,890,816.8,947.28256249195,884.010041944001,2021-07-02
"Minnesota",2021,28,872,837.8,950.976570936679,891.285140193938,2021-07-09
"Minnesota",2021,29,835,780.4,905.982849244732,912.962996405171,2021-07-16
"Minnesota",2021,30,910,830.2,909.03269984629,922.566277881436,2021-07-23
"Minnesota",2021,31,908,849.2,976.426072119916,922.454217434777,2021-07-30
"Minnesota",2021,32,951,876.6,978.09118395701,913.411169324061,2021-08-06
"Minnesota",2021,33,896,813.4,986.018650727483,922.431731049988,2021-08-13
"Minnesota",2021,34,907,834.6,1003.44712945501,921.750731027604,2021-08-20
"Minnesota",2021,35,969,833.2,1013.34137355397,920.833088901436,2021-08-27
"Minnesota",2021,36,981,839.2,1000.99084239004,878.458214135593,2021-09-03
"Minnesota",2021,37,988,850.8,1025.04105503843,885.64943803457,2021-09-10
"Minnesota",2021,38,986,871.2,1039.12111564296,903.359115262566,2021-09-17
"Minnesota",2021,39,1053,866.6,1053.52267302952,960.931745906945,2021-09-24
"Minnesota",2021,40,1042,888.4,1067.15605947593,973.069011330696,2021-10-01
"Minnesota",2021,41,1019,905.6,1093.34363553014,964.834883846577,2021-10-08
"Minnesota",2021,42,1069,887.4,1133.83718286345,963.019653662391,2021-10-15
"Minnesota",2021,43,1097,897.2,1205.28012037071,977.84124432028,2021-10-22
"Minnesota",2021,44,1032,876,1279.35773001157,976.673061698232,2021-10-29
"Minnesota",2021,45,1167,924.6,1358.56911707827,967.323168713278,2021-11-05
"Minnesota",2021,46,1187,931.2,1452.56196575178,971.691174468218,2021-11-12
"Minnesota",2021,47,1226,884.2,1542.361826075,974.232793170348,2021-11-19
"Minnesota",2021,48,1240,868.8,1577.23063072908,986.537919282253,2021-11-26
"Minnesota",2021,49,1231,910,1582.40261410481,989.244276723774,2021-12-03
"Minnesota",2021,50,1237,890.4,1507.49548642922,968.329296064973,2021-12-10
"Minnesota",2021,51,1150,953.8,1414.33379616574,997.566013008184,2021-12-17
"Minnesota",2021,52,1172,992.4,1325.58746119692,1061.90760568849,2021-12-24
"Minnesota",2022,1,1116,992.8,1208.51114468748,1026.91227665095,2022-01-01
"Minnesota",2022,2,1134,1005,1077.65767631201,1040.2996925346,2022-01-08
"Minnesota",2022,3,1088,987.8,1046.24882161985,1045.90997724117,2022-01-15
"Minnesota",2022,4,1048,915,1014.07384715774,1035.11199751647,2022-01-22
"Minnesota",2022,5,662,933.8,1006.4241185299,1037.91393748685,2022-01-29
"Mississippi",2020,1,673,750.8,739.385875404349,739.385875404349,2020-01-01
"Mississippi",2020,2,648,730.6,735.130360797231,735.130360797231,2020-01-08
"Mississippi",2020,3,624,723.4,743.472541622281,743.472541622281,2020-01-15
"Mississippi",2020,4,612,711.8,769.481441568723,769.481441568723,2020-01-22
"Mississippi",2020,5,608,684.2,749.410233483596,749.410233483596,2020-01-29
"Mississippi",2020,6,703,708.4,703.478894320204,703.478894320204,2020-02-05
"Mississippi",2020,7,648,667,717.275988132027,717.275988132027,2020-02-12
"Mississippi",2020,8,625,650,713.01120216307,713.01120216307,2020-02-19
"Mississippi",2020,9,665,635,680.887995977236,680.887995977236,2020-02-26
"Mississippi",2020,10,663,646.6,672.885093812552,672.885093812552,2020-03-04
"Mississippi",2020,11,623,661,668.3139856211,668.3139856211,2020-03-11
"Mississippi",2020,12,625,633.8,660.427035144863,660.427035144863,2020-03-18
"Mississippi",2020,13,698,596,655.391636376248,655.391636376248,2020-03-25
"Mississippi",2020,14,707,647,676.204928495374,676.204928495374,2020-04-01
"Mississippi",2020,15,699,620.4,678.35473642218,678.35473642218,2020-04-08
"Mississippi",2020,16,732,609.6,673.888344506691,673.888344506691,2020-04-15
"Mississippi",2020,17,750,608.4,670.96886940749,670.96886940749,2020-04-22
"Mississippi",2020,18,751,642.6,668.133316774669,668.133316774669,2020-04-29
"Mississippi",2020,19,748,616.6,667.448503428741,667.448503428741,2020-05-06
"Mississippi",2020,20,775,606.8,672.478632008067,672.478632008067,2020-05-13
"Mississippi",2020,21,725,607.8,668.62353429078,668.62353429078,2020-05-20
"Mississippi",2020,22,750,628.4,657.077354146247,657.077354146247,2020-05-27
"Mississippi",2020,23,728,607.4,655.702139111251,655.702139111251,2020-06-03
"Mississippi",2020,24,702,601.6,648.543527698817,648.543527698817,2020-06-10
"Mississippi",2020,25,743,570.4,652.050973666426,652.050973666426,2020-06-17
"Mississippi",2020,26,721,584,643.962498661109,643.962498661109,2020-06-24
"Mississippi",2020,27,711,589.6,613.217639952581,613.217639952581,2020-07-01
"Mississippi",2020,28,797,630,611.110819831,611.110819831,2020-07-08
"Mississippi",2020,29,784,568.8,618.736959808109,618.736959808109,2020-07-15
"Mississippi",2020,30,885,582,620.175487394779,620.175487394779,2020-07-22
"Mississippi",2020,31,872,587.8,621.305690401939,621.305690401939,2020-07-29
"Mississippi",2020,32,915,629.8,612.049197790935,612.049197790935,2020-08-05
"Mississippi",2020,33,860,598.4,620.458302242754,620.458302242754,2020-08-12
"Mississippi",2020,34,813,594.8,621.208669125627,621.208669125627,2020-08-19
"Mississippi",2020,35,813,576.4,617.709236145063,617.709236145063,2020-08-26
"Mississippi",2020,36,736,599,618.652916870893,618.652916870893,2020-09-02
"Mississippi",2020,37,745,603.4,621.510315655498,621.510315655498,2020-09-09
"Mississippi",2020,38,738,560.2,623.720289709766,623.720289709766,2020-09-16
"Mississippi",2020,39,723,587.8,625.947174436362,625.947174436362,2020-09-23
"Mississippi",2020,40,728,598.4,626.521806108265,626.521806108265,2020-09-30
"Mississippi",2020,41,761,594.6,626.970731210052,626.970731210052,2020-10-07
"Mississippi",2020,42,680,590.6,634.354865990469,634.354865990469,2020-10-14
"Mississippi",2020,43,727,601,638.745547082784,638.745547082784,2020-10-21
"Mississippi",2020,44,716,600.6,643.838406242744,643.838406242744,2020-10-28
"Mississippi",2020,45,750,630.4,649.874803266473,649.874803266473,2020-11-04
"Mississippi",2020,46,785,639,660.042219028192,660.042219028192,2020-11-11
"Mississippi",2020,47,793,639.6,666.186744735851,666.186744735851,2020-11-18
"Mississippi",2020,48,820,634.4,675.706939183331,675.706939183331,2020-11-25
"Mississippi",2020,49,850,656.4,683.098415956977,683.098415956977,2020-12-02
"Mississippi",2020,50,959,682,703.492502226752,703.492502226752,2020-12-09
"Mississippi",2020,51,923,684.8,715.806234587924,715.806234587924,2020-12-16
"Mississippi",2020,52,995,723,727.728679862518,727.728679862518,2020-12-23
"Mississippi",2020,53,1068,NA,737.463429393094,737.463429393094,2020-12-30
"Mississippi",2021,1,1048,750.8,731.970173891737,739.385875404349,2021-01-01
"Mississippi",2021,2,1059,730.6,747.487002345608,735.130360797231,2021-01-08
"Mississippi",2021,3,1025,723.4,734.386508390936,743.472541622281,2021-01-15
"Mississippi",2021,4,920,711.8,717.525317069587,769.481441568723,2021-01-22
"Mississippi",2021,5,867,684.2,707.04910957584,749.410233483596,2021-01-29
"Mississippi",2021,6,791,708.4,696.243243160848,703.478894320204,2021-02-05
"Mississippi",2021,7,807,667,693.376902153531,717.275988132027,2021-02-12
"Mississippi",2021,8,844,650,689.200435129984,713.01120216307,2021-02-19
"Mississippi",2021,9,719,635,685.060526628105,680.887995977236,2021-02-26
"Mississippi",2021,10,751,646.6,718.198168333099,672.885093812552,2021-03-05
"Mississippi",2021,11,675,661,736.585048803648,668.3139856211,2021-03-12
"Mississippi",2021,12,671,633.8,752.45004381169,660.427035144863,2021-03-19
"Mississippi",2021,13,648,596,769.833025460622,655.391636376248,2021-03-26
"Mississippi",2021,14,662,647,798.341784008113,676.204928495374,2021-04-02
"Mississippi",2021,15,654,620.4,820.866234760508,678.35473642218,2021-04-09
"Mississippi",2021,16,667,609.6,850.079959850642,673.888344506691,2021-04-16
"Mississippi",2021,17,691,608.4,856.255296779682,670.96886940749,2021-04-23
"Mississippi",2021,18,635,642.6,733.921884911912,668.133316774669,2021-04-30
"Mississippi",2021,19,630,616.6,732.91358216403,667.448503428741,2021-05-07
"Mississippi",2021,20,678,606.8,852.544800612148,672.478632008067,2021-05-14
"Mississippi",2021,21,691,607.8,852.59417777471,668.62353429078,2021-05-21
"Mississippi",2021,22,627,628.4,844.736864558445,657.077354146247,2021-05-28
"Mississippi",2021,23,702,607.4,830.784395121856,655.702139111251,2021-06-04
"Mississippi",2021,24,654,601.6,838.67447778672,648.543527698817,2021-06-11
"Mississippi",2021,25,658,570.4,839.799300452593,652.050973666426,2021-06-18
"Mississippi",2021,26,621,584,873.91087375185,643.962498661109,2021-06-25
"Mississippi",2021,27,661,589.6,914.466346030467,613.217639952581,2021-07-02
"Mississippi",2021,28,707,630,952.330954074649,611.110819831,2021-07-09
