"date_ref","ent_regis","metric","deaths"
2020-08-19,"Florida","farrington_estimation_all",3887.6619884666
2020-08-19,"Florida","farrington_partial",3887.6619884666
2020-08-26,"Florida","deaths_count",5015
2020-08-26,"Florida","channel_endemic_estimation",3682.2
2020-08-26,"Florida","farrington_estimation_all",3910.9761007068
2020-08-26,"Florida","farrington_partial",3910.9761007068
2020-09-02,"Florida","deaths_count",4758
2020-09-02,"Florida","channel_endemic_estimation",3738.2
2020-09-02,"Florida","farrington_estimation_all",3922.25785577366
2020-09-02,"Florida","farrington_partial",3922.25785577366
2020-09-09,"Florida","deaths_count",4513
2020-09-09,"Florida","channel_endemic_estimation",3848.2
2020-09-09,"Florida","farrington_estimation_all",3949.20585606684
2020-09-09,"Florida","farrington_partial",3949.20585606684
2020-09-16,"Florida","deaths_count",4667
2020-09-16,"Florida","channel_endemic_estimation",3850.2
2020-09-16,"Florida","farrington_estimation_all",3971.29067660516
2020-09-16,"Florida","farrington_partial",3971.29067660516
2020-09-23,"Florida","deaths_count",4444
2020-09-23,"Florida","channel_endemic_estimation",3773.2
2020-09-23,"Florida","farrington_estimation_all",3974.69174981825
2020-09-23,"Florida","farrington_partial",3974.69174981825
2020-09-30,"Florida","deaths_count",4346
2020-09-30,"Florida","channel_endemic_estimation",3845
2020-09-30,"Florida","farrington_estimation_all",3997.46744770832
2020-09-30,"Florida","farrington_partial",3997.46744770832
2020-10-07,"Florida","deaths_count",4525
2020-10-07,"Florida","channel_endemic_estimation",3813.6
2020-10-07,"Florida","farrington_estimation_all",3987.94792993211
2020-10-07,"Florida","farrington_partial",3987.94792993211
2020-10-14,"Florida","deaths_count",4389
2020-10-14,"Florida","channel_endemic_estimation",3776.4
2020-10-14,"Florida","farrington_estimation_all",3996.28320910979
2020-10-14,"Florida","farrington_partial",3996.28320910979
2020-10-21,"Florida","deaths_count",4335
2020-10-21,"Florida","channel_endemic_estimation",3839.4
2020-10-21,"Florida","farrington_estimation_all",4052.78735214632
2020-10-21,"Florida","farrington_partial",4052.78735214632
2020-10-28,"Florida","deaths_count",4265
2020-10-28,"Florida","channel_endemic_estimation",3907.2
2020-10-28,"Florida","farrington_estimation_all",3992.48931625191
2020-10-28,"Florida","farrington_partial",3992.48931625191
2020-11-04,"Florida","deaths_count",4305
2020-11-04,"Florida","channel_endemic_estimation",3920.2
2020-11-04,"Florida","farrington_estimation_all",4037.478222737
2020-11-04,"Florida","farrington_partial",4037.478222737
2020-11-11,"Florida","deaths_count",4487
2020-11-11,"Florida","channel_endemic_estimation",3991.8
2020-11-11,"Florida","farrington_estimation_all",4207.04789946904
2020-11-11,"Florida","farrington_partial",4207.04789946904
2020-11-18,"Florida","deaths_count",4561
2020-11-18,"Florida","channel_endemic_estimation",3983
2020-11-18,"Florida","farrington_estimation_all",4271.26848470899
2020-11-18,"Florida","farrington_partial",4271.26848470899
2020-11-25,"Florida","deaths_count",4634
2020-11-25,"Florida","channel_endemic_estimation",3987
2020-11-25,"Florida","farrington_estimation_all",4325.47147253049
2020-11-25,"Florida","farrington_partial",4325.47147253049
2020-12-02,"Florida","deaths_count",4911
2020-12-02,"Florida","channel_endemic_estimation",4162.2
2020-12-02,"Florida","farrington_estimation_all",4408.21544323865
2020-12-02,"Florida","farrington_partial",4408.21544323865
2020-12-09,"Florida","deaths_count",5085
2020-12-09,"Florida","channel_endemic_estimation",4237.8
2020-12-09,"Florida","farrington_estimation_all",4527.09641570329
2020-12-09,"Florida","farrington_partial",4527.09641570329
2020-12-16,"Florida","deaths_count",4945
2020-12-16,"Florida","channel_endemic_estimation",4183.6
2020-12-16,"Florida","farrington_estimation_all",4635.8942733605
2020-12-16,"Florida","farrington_partial",4635.8942733605
2020-12-23,"Florida","deaths_count",5137
2020-12-23,"Florida","channel_endemic_estimation",4231.2
2020-12-23,"Florida","farrington_estimation_all",4702.52891635175
2020-12-23,"Florida","farrington_partial",4702.52891635175
2021-01-01,"Florida","deaths_count",5498
2021-01-01,"Florida","channel_endemic_estimation",4318.4
2021-01-01,"Florida","farrington_estimation_all",4766.57420936303
2021-01-01,"Florida","farrington_partial",4694.10910396489
2021-01-08,"Florida","deaths_count",5923
2021-01-08,"Florida","channel_endemic_estimation",4499.6
2021-01-08,"Florida","farrington_estimation_all",4754.56136363202
2021-01-08,"Florida","farrington_partial",4769.36340631567
2021-01-15,"Florida","deaths_count",5662
2021-01-15,"Florida","channel_endemic_estimation",4473
2021-01-15,"Florida","farrington_estimation_all",4607.63058222745
2021-01-15,"Florida","farrington_partial",4798.51522190506
2021-01-22,"Florida","deaths_count",5491
2021-01-22,"Florida","channel_endemic_estimation",4434.8
2021-01-22,"Florida","farrington_estimation_all",4603.62909229975
2021-01-22,"Florida","farrington_partial",4774.97932977815
2021-01-29,"Florida","deaths_count",5569
2021-01-29,"Florida","channel_endemic_estimation",4526.8
2021-01-29,"Florida","farrington_estimation_all",4693.08108997554
2021-01-29,"Florida","farrington_partial",4701.83140491916
2021-02-05,"Florida","deaths_count",5459
2021-02-05,"Florida","channel_endemic_estimation",4489
2021-02-05,"Florida","farrington_estimation_all",4702.8030713318
2021-02-05,"Florida","farrington_partial",4605.37035745373
2021-02-12,"Florida","deaths_count",5119
2021-02-12,"Florida","channel_endemic_estimation",4372.2
2021-02-12,"Florida","farrington_estimation_all",4681.00270993298
2021-02-12,"Florida","farrington_partial",4438.94178838213
2021-02-19,"Florida","deaths_count",4893
2021-02-19,"Florida","channel_endemic_estimation",4270.6
2021-02-19,"Florida","farrington_estimation_all",4634.99224394354
2021-02-19,"Florida","farrington_partial",4401.58458756559
2021-02-26,"Florida","deaths_count",4822
2021-02-26,"Florida","channel_endemic_estimation",4229.6
2021-02-26,"Florida","farrington_estimation_all",4650.77020793703
2021-02-26,"Florida","farrington_partial",4364.60121828233
2021-03-05,"Florida","deaths_count",4637
2021-03-05,"Florida","channel_endemic_estimation",4269.8
2021-03-05,"Florida","farrington_estimation_all",4677.84233440852
2021-03-05,"Florida","farrington_partial",4354.33311007159
2021-03-12,"Florida","deaths_count",4583
2021-03-12,"Florida","channel_endemic_estimation",4234.2
2021-03-12,"Florida","farrington_estimation_all",4718.19432456264
2021-03-12,"Florida","farrington_partial",4314.03766051904
2021-03-19,"Florida","deaths_count",4732
2021-03-19,"Florida","channel_endemic_estimation",4250
2021-03-19,"Florida","farrington_estimation_all",4766.27239961097
2021-03-19,"Florida","farrington_partial",4442.09019791691
2021-03-26,"Florida","deaths_count",4478
2021-03-26,"Florida","channel_endemic_estimation",4236
2021-03-26,"Florida","farrington_estimation_all",4810.18871370078
2021-03-26,"Florida","farrington_partial",4441.60459176846
2021-04-02,"Florida","deaths_count",4699
2021-04-02,"Florida","channel_endemic_estimation",4161
2021-04-02,"Florida","farrington_estimation_all",4813.15311651156
2021-04-02,"Florida","farrington_partial",4466.05234861904
2021-04-09,"Florida","deaths_count",4643
2021-04-09,"Florida","channel_endemic_estimation",4157.8
2021-04-09,"Florida","farrington_estimation_all",4488.86788888178
2021-04-09,"Florida","farrington_partial",4446.52271336617
2021-04-16,"Florida","deaths_count",4717
2021-04-16,"Florida","channel_endemic_estimation",4029.2
2021-04-16,"Florida","farrington_estimation_all",4801.44790189922
2021-04-16,"Florida","farrington_partial",4420.67781907988
2021-04-23,"Florida","deaths_count",4476
2021-04-23,"Florida","channel_endemic_estimation",4020.8
2021-04-23,"Florida","farrington_estimation_all",4801.00690197729
2021-04-23,"Florida","farrington_partial",4373.77129719071
2021-04-30,"Florida","deaths_count",4591
2021-04-30,"Florida","channel_endemic_estimation",3987.8
2021-04-30,"Florida","farrington_estimation_all",4717.84971146739
2021-04-30,"Florida","farrington_partial",4322.23962604948
2021-05-07,"Florida","deaths_count",4519
2021-05-07,"Florida","channel_endemic_estimation",3990
2021-05-07,"Florida","farrington_estimation_all",4670.25551431858
2021-05-07,"Florida","farrington_partial",4273.11480577835
2021-05-14,"Florida","deaths_count",4577
2021-05-14,"Florida","channel_endemic_estimation",3959.2
2021-05-14,"Florida","farrington_estimation_all",4309.08640300254
2021-05-14,"Florida","farrington_partial",4259.35287966142
2021-05-21,"Florida","deaths_count",4513
2021-05-21,"Florida","channel_endemic_estimation",3838
2021-05-21,"Florida","farrington_estimation_all",4651.9378084318
2021-05-21,"Florida","farrington_partial",4222.18985533892
2021-05-28,"Florida","deaths_count",4380
2021-05-28,"Florida","channel_endemic_estimation",3912.2
2021-05-28,"Florida","farrington_estimation_all",4660.6903779435
2021-05-28,"Florida","farrington_partial",4195.7393461773
2021-06-04,"Florida","deaths_count",4420
2021-06-04,"Florida","channel_endemic_estimation",3935.2
2021-06-04,"Florida","farrington_estimation_all",4714.10710680816
2021-06-04,"Florida","farrington_partial",4160.78346357634
2021-06-11,"Florida","deaths_count",4383
2021-06-11,"Florida","channel_endemic_estimation",3809.2
2021-06-11,"Florida","farrington_estimation_all",4803.36980552363
2021-06-11,"Florida","farrington_partial",4152.68814734005
2021-06-18,"Florida","deaths_count",4492
2021-06-18,"Florida","channel_endemic_estimation",3862.4
2021-06-18,"Florida","farrington_estimation_all",5036.93743145969
2021-06-18,"Florida","farrington_partial",4151.04007970239
2021-06-25,"Florida","deaths_count",4396
2021-06-25,"Florida","channel_endemic_estimation",3795
2021-06-25,"Florida","farrington_estimation_all",5312.3235593202
2021-06-25,"Florida","farrington_partial",4096.97616053814
2021-07-02,"Florida","deaths_count",4464
2021-07-02,"Florida","channel_endemic_estimation",3938.4
2021-07-02,"Florida","farrington_estimation_all",5654.42160377849
2021-07-02,"Florida","farrington_partial",4056.26815014981
2021-07-09,"Florida","deaths_count",4492
2021-07-09,"Florida","channel_endemic_estimation",3815
2021-07-09,"Florida","farrington_estimation_all",6018.05822914309
2021-07-09,"Florida","farrington_partial",4052.197980608
2021-07-16,"Florida","deaths_count",4872
2021-07-16,"Florida","channel_endemic_estimation",3725
2021-07-16,"Florida","farrington_estimation_all",6488.4279907583
2021-07-16,"Florida","farrington_partial",4000.71173941
2021-07-23,"Florida","deaths_count",5325
2021-07-23,"Florida","channel_endemic_estimation",3749.6
2021-07-23,"Florida","farrington_estimation_all",6707.59104266977
2021-07-23,"Florida","farrington_partial",3985.90333716053
2021-07-30,"Florida","deaths_count",5979
2021-07-30,"Florida","channel_endemic_estimation",3789.2
2021-07-30,"Florida","farrington_estimation_all",6663.88847126541
2021-07-30,"Florida","farrington_partial",3906.02557291484
2021-08-06,"Florida","deaths_count",6639
2021-08-06,"Florida","channel_endemic_estimation",3773.2
2021-08-06,"Florida","farrington_estimation_all",6303.17225181361
2021-08-06,"Florida","farrington_partial",3868.72713764787
2021-08-13,"Florida","deaths_count",7165
2021-08-13,"Florida","channel_endemic_estimation",3729.4
2021-08-13,"Florida","farrington_estimation_all",5937.51918970469
2021-08-13,"Florida","farrington_partial",3864.01690322543
2021-08-20,"Florida","deaths_count",7353
2021-08-20,"Florida","channel_endemic_estimation",3693.4
2021-08-20,"Florida","farrington_estimation_all",5670.15082707302
2021-08-20,"Florida","farrington_partial",3887.6619884666
2021-08-27,"Florida","deaths_count",7189
2021-08-27,"Florida","channel_endemic_estimation",3682.2
2021-08-27,"Florida","farrington_estimation_all",5404.4405136405
2021-08-27,"Florida","farrington_partial",3910.9761007068
2021-09-03,"Florida","deaths_count",6797
2021-09-03,"Florida","channel_endemic_estimation",3738.2
2021-09-03,"Florida","farrington_estimation_all",5181.54908393371
2021-09-03,"Florida","farrington_partial",3922.25785577366
2021-09-10,"Florida","deaths_count",6284
2021-09-10,"Florida","channel_endemic_estimation",3848.2
2021-09-10,"Florida","farrington_estimation_all",5052.6531737837
2021-09-10,"Florida","farrington_partial",3949.20585606684
2021-09-17,"Florida","deaths_count",5851
2021-09-17,"Florida","channel_endemic_estimation",3850.2
2021-09-17,"Florida","farrington_estimation_all",4941.63772522567
2021-09-17,"Florida","farrington_partial",3971.29067660516
